30_04875_bird_in_the_suburbs_v1.JPG,?/40349/category/2240
20231221_153302541_nativity_in_tetraultville.jpg,?/40330/category/2239
20231221_165340381_christmas_markets_v1.jpg,?/40332/category/2239
20231223_193432088_taschereau.jpg,?/40338/category/2239
20231224_221630528_rem_doors.jpg,?/40341/category/2239
20231224_222203297_farine_five_roses_v1.jpg,?/40345/category/2239
20231224_222958014_oncoming_bridge_v1.jpg,?/40347/category/2239
40_20231225_225728834_xmas_dinner.jpg,?/40359/category/2240
40_20231226_012923874_plane_decorations_at_the_airport.jpg,?/40362/category/2240
40_20231226_043706161_best_western_plus.jpg,?/40370/category/2240
40_20231226_154054425_winglet_v1.jpg,?/40291/category/2238
40_20231226_163052541_approaching_yvr_v1.jpg,?/40293/category/2238
40_20231226_164840932_yvr.jpg,?/40295/category/2238
40_20231226_185541628_tops_above_clouds_v1.jpg,?/40303/category/2238
40_20231226_190736380_ycg_barely_out_of_cloud.jpg,?/40307/category/2238
40_20231227_182027103_foster_creek_and_nelson_bridge.jpg,?/40319/category/2238
40_20231227_185121998_caution_bear_in_area.jpg,?/40323/category/2238
